拢好	long2 ho2
男女平等	lam5 neng2 pêng5 dêng2
生诸娘	sên1 ze1 niên5
生丈夫	sên1 da1 bou1
男女	lam5 neng2
姓名	sên3 mian5
出生	cug4 sên1
恋爱	luêng3 ain3
生活	sên1 uah8
有囝	u6 gian2
双生	sang1 sên1
大肚	dua7 dou2
怀胎十月	huai5 to1 zab8 ghuêh8
怀孕	huai5 hêng6
有孕	u6 hêng6
抠擘	kao1 bêh4
辛苦	sing1 kou2
发烧	huêg4 siê1
头烧额热	tao5 siê1 hiah8 ruah8
培养	buê5 iang2
饲大	ci7 dua7
养育	iang2 iog8
报恩	bo3 eng1
报答	bo3 dab4
快乐	kuai3 lag8
感恩	gam2 eng1
㩼谢	zoi7 sia7
母亲节	bho2 cing1 zoih4
母亲	bho2 cing1
家族	gê1 zog8
厝地	cu3 di7
cam3碎	cam3 cui3
mao6	mao6
高分	gao1 hung1
悬分	guin5 hung1
得分	dig4 hung1
鼠标	ce2 pieu1
键盘	giêng6 buan5
拍印	pah4 ing3
拍印机	pah4 ing3 gi1
触电	cog4 diêng6
插头	cah4 tao5
排插	bai5 cah4
插座	cah4 zo7
闹钟	nao6 zêng1
时钟	si5 zêng1
无时间	bho5 si5 gang1
时间	si5 gang1
手表	ciu2 biê1
小说	siou2 suêh4
议论	ngi2 lung6
议论文	ngi2 lung6 bhung5
散文	suan3 bhung5
诗歌	si1 go1
作文	zag4 bhung5
审题	sim2 doi5
选择	suêng2 doh8
选择题	suêng2 doh8 doi5
解答	goi2 dab4
填写	tiêng5 sia2
答题卡	dab4 doi5 ka2
答题	dab4 doi5
试卷	ci3 geng2
考试	kao2 ci3
兀到好死	ug8 gao3 ho2 si2
逆行	gêh8 gian5
倒行	do3 gian5
烧水	siê1 zui2
浴室	êg8 sig4
地板砖	di7 bang2 zeng1
地板	di7 bang2
铅笔	ing5 big4
铅笔绞	ing5 big4 ga2
书包	ze1 bao1
阴凉	im1 liang5
解暑	goi2 su2
上升	ziên6 sêng1
变凝	biêng3 ngang5
高温	gao1 ung1
降温	gang3 ung1
冷气	nên2 ki3
遥控	ieu5 kong3
汽水	ki3 zui2
建立	giêng3 lib8
设局	siêg4 gêg8
埋伏	mai5 hog8
反击	huêng2 kêg4
天安门	tiêng1 ang1 mung5
胜利	sêng3 li6
抗战	kang3 ziêng3
敌人	dêg8 ring5
侵略	cim5 liag8
帝国	di3 gog4
纸老虎	zua2 lao6 houn2
祖国	zou2 gog4
保卫	bo2 uê6
安全	uan1 cuêng5
军队	gung1 dui7
英雄	êng1 hiong5
纪念碑	gi2 liem6 bi1
大会堂	dua7 huê6 deng5
中央	dong1 iang1
总书记	zong2 ze1 gi3
总理	zong2 li2
主席	zu2 ciêh8
共产党	gang7 suan2 dang2
生产队	sên1 suan2 dui7
集体	zib8 ti2
公粮	gong1 niên5
生产	sên1 suan2
大队	dua7 dui7
公家	gong1 gê1
公共	gong1 gang7
大巴	dua7 ba1
巴士	ba1 se6
投币	dao5 bi6
上车	ziên6 cia1
落车	loh8 cia1
一越	zêg8 huah8
越	huah8
趭走	rieu7 zao2
趭	rieu7
𨇗路	lêg8 lou7
走去	zao2 ke3
行走	gian5 zao2
盐lo7	iem5 lo7
大载母	dua7 zai3 bho2
轮船	lung5 zung5
电船	diêng6 zung5
车辇	cia1 ling2
手车	ciu2 cia1
绽衫裤	tin7 san1 kou3
niu3衫裤	niu3 san1 kou3
niu3	niu3
ciam2	ciam2
liê5	liê5
铰衫裤	ga1 san1 kou3
袜	bhuêh8
布鞋	bou3 oi5
皮鞋	puê5 oi5
水鞋	zui2 oi5
鞋	oi5
毛蜡	mo5 lah8
毛夹	mo5 giab8
帽	bho7
肚帕	dou2 pê3
衫裾	san1 ge1
衫dang5	san1 dang5
夹襦	goih4 hiun5
棉襦	min5 hiun5
大褛	dua7 lao1
bên1饭	bên1 bung7
食暝餔	ziah8 mêng5 bou1
嗍	suh4
zuh4	zuh4
luh8酒	luh8 ziu2
啉酒	lim5 ziu2
白䭕食	bêh8 zian2 ziah8
koh8糊	koh8 gou5
爁	na7
熻番薯	hib4 huêng1 ze5
熻	hib4
𤆤	dim6
𤆤烧	dim1 siê1
榨	dên3
罛鱼	gou1 he5
hou5饭	hou5 bung7
毛病	mao5 bên7
骹车	ka1 cia1
摩托	mo5 toh4
青年	cên1 ni5
五四青年节	ngou2 si3 cên1 ni5 zoih4
光荣	guang1 iong5
劳动节	lao5 dong6 zoih4
劳动	lao5 dong6
外嬷	ghua7 ma2
闲闲	oin5 oin5
闲闲	oin5 oin5
闲	oin5
爱圆爱扁	ain3 in5 ain3 bin2
爱吐	ain3 tou3
爱吐	ain3 tou3
爱老惜幼	ain3 lao6 siêh4 iun3
挨	oin1
挨入去	oin1 rib8 ke3
缠挨	din5 ain1
挨	ain1
哎下叫	aih4 ê7 giê3
哀怨	ai1 uêng3
哀哀怨怨	ai1 ai1 uêng3 uêng3
鸭母脚	ah4 bho2 ka1
鸭ni6	ah4 ni6
鸭牯	ah4 gou2
屎缸	sai2 geng1
鸭寮	ah4 lieu5
bhi6bhi6bhi6	bhi6 bhi6 bhi6
鸭卵	ah4 neng6
鸭	ah4
薰鬼	hung1 gui2
鸦片鬼	ah4 piêng3 gui2
ah4	ah4
ah4	ah4
ah4	ah4
呷呷	ah4 ah4
押韵	ah4 ung7
押尾	ah4 bhuê2
合味	gah4 bhi7
压胆	ah4 dan2
呾大话	dan3 dua7 uê7
詏	a3
詏	a3
百货合百客，阿姆合阿伯	各有所好
饭篱	bung7 loi7
笼床	lêng5 seng5
芋泥	ou7 ni5
鸭母lim3	ah4 bho2 lim3
pah4puh4肉	pah4 puh4 nêg8
羊肉	iên5 nêg8
牛肉	ghu5 nêg8
膋	la5
豉油	si7 iu5
梭罗包	so1 lo1 bao1
粞	coi3
面灰	min7 huê1
面包	min7 bao1
面粉	min7 hung2
面线	min7 suan3
面	min7
食面	ziah8 min7
漖糜	ga3 muê5
geg8头糜	geg8 tao5 muê5
暝昏	mên5 hng1
暝昏	mên5 hng1
sa1bhi1	sa1 bhi1
歇	hiah4
徛宿	kia6 suah4
歇	hiah4
毋kua3/ka3	m6 kua3/ka3
徛	kia6
徛起	kia6 ki2
洗面盆	soi2 ming7 pung5
洗面水	soi2 ming7 zui2
甕lê1	ang3 lê1
竹筅	dêg4 coin2
竹批	dêg4 poi1
酒瓶	ziu2 bang5
井干/瓨	zên2 gang1
花瓶	huê1 ping5
叛徒	buêng6 tu5
灯猫	dêng1 ngieu1
灯盏	dêng1 zuan2
锁头	so2 tao5
镜	gian3
春椅	cung1 in2
书柜	ze1 guin7
饭床	bung7 ceng5
烟筒	ing1 dang5
门扇后	mung5 sin3 ao6
门斗	mung5 dao2
外庭	ghua7 dian5
寨	zê7
亲像	cing1 ciên6
清查	cêng1 cê5
捷决	zieb8 guêg4
俨然	ngiem2 riêng5
斑空	boin1 kang1
书记	ze1 gi3
县长	guin7 ziang2
市长	ci6 ziang2
市场	ci6 diên5
电灯泡	diêng6 dêng1 pa6
电火	diêng6 huê2
电胆	diêng6 dan2
电泡	diêng6 pa6
骹趾	ka1 zai2
墨脯	bhag8 bou2
大家	dai6 gê1
撮人	coh4 nang5
退群	to3 kung5
加群	gia1 kung5
群友	kung5 iu2
群主	kung5 zu2
群众	kung5 zêng3
四众人	si3 zing3 nang5
治宫	di7 gêng1
起乩	ki2 gi1
童身	dang5 sing1
乩童	gi1 tong5
方丈	huang1 ziang6
和尚	huê5 siên7
创头	cang3 tao5
刺流	ci3 liu5
漏囝	lao2 gian2
鼠贼囝	ce2 cag8 gian2
贼	cag8
嫖娼	pieu5 ciang1
诸母	za1 bhou2
鸡头	goi1 tao5
鸡头	goi1 tao5
老衍	lao6 iêng6
奸夫	gang1 hu1
仵作	ngou2 zoh4
走鬼	zao2 gui2
硗囝	kieu1 gian2
富人	bu3 nang5
家账	gê1 diên3
管家	guêng2 gê1
阿账	a1 diên3
事头	se6 tao5
怎生	zai3 sên1
后生伙	hao6 sên1 huê3
平样	bên5 iên7
平好	bên5 ho2
还有	huan1 u6
loih8loih8	loih8 loih8
若㩼	riêh8 zoi7
番葛	huêng1 guah4
西红柿	sai1 ang5 sai6
臭柿	cao3 sai6
篙船	go3 zung5
雷阵雨	lui5 ding7 hou6
日头花	rig8 tao5 huê1
寒天	guan5 tin1
六月天	lag8 ghuêh8 tin1
南风	lam5 huang1
落雨天时	loh8 hou6 tin1 si5
乌暗天	ou1 am3 tin1
阴天	im1 tin1
晴	zên5
屏幕	ping5 mo6
学生	hag8 sêng1
知识	di3 sêg4
兴趣	hêng3 cu3
书城	ze1 sian5
购书中心	gou3 ze1 dong1 sim1
卖书	bhoi7 ze1
买书	bhoi2 ze1
借书	ziêh4 ze1
读者卡	tag8 zia2 ka2
书香	ze1 hiang1
图书馆	dou5 ze1 guêng2
分享	hung1 hiang2
爱读书	ain3 tag8 ze1
阅读	luêg4 tag8
别字	bag4 ri7
读书	tag8 ze1
发生	huêg4 sên1
悲剧	bui1 giah8
博爱	pag4 ain3
平等	pêng5 dêng2
举世震惊	ge2 si3 zing2 gian1
祈福	ki5 hog4
哀悼	ai1 zao6
出事	cug4 se7
刷屏	suêh4 ping5
头条	tao5 dieu5
知道	zai1 dao6
反映	huêng2 iang3
反应	huêng2 êng3
评论	pêng5 lung6
报复	bo3 hog8
事件	se7 gian6
组织	zu1 zig4
邪恶	sia5 ag4
扫射	sao3 sia7
扩散	kuang3 suan2
紧急	ging2 gib4
复活节	hog4 uah8 zoih4
庆典	kêng3 diêng2
炸弹	za3 tang5
机场	gi1 diên5
遭受	zao1 siu6
恐怖	kiong2 bu3
袭击	sib8 kêg4
热门	riêg8 mung5
牺牲	hi1 sêng1
斯里兰卡	se1 li2 lang5 ka2
白豆	bêh8 dao7
黄豆	ng5 dao7
红豆	ang5 dao7
绿豆	lêg8 dao7
妈宫	ma2 gêng1
妈祖庙	ma2 zou2 bhiê7
天后	tiêng1 hou6
天后宫	tiêng1 hou6 gêng1
遵从	zung1 cong5
指示	zi2 si7
做事	zo3 se7
贡献	gong3 hiêng3
提名	ti5 mian5
发展	huêg4 diêng2
经济	gêng1 zi3
提问	ti5 mung7
决定	guêg4 dian7
制度	zi3 dou7
党员	dang2 uêng5
参拜	cam1 bai3
人选	nang5 suêng2
公开	gong1 kai1
宣布	suang1 bu3
参选	cam1 suêng2
支持	zin1 ti5
表态	bieu2 tai3
企业家	gi6 ngieb8 gê1
富士康	bu3 se6 kang1
总统	zong2 tong2
郭台铭	guêh4 tai5 mêng5
选举	suêng2 ge2
睒镜	iem2 gian3
睒书	iem2 ze1
睇书	toin2 ze1
威望	ui1 bhuang6
希望	hi1 mo7
欲望	iog8 mo7
猪牯	de1 gou2
猪lang2	de1 lang2
雷公	lui5 gong1
雨遮	hou6 zia1
雨伞	hou6 suan3
风时雨	huang1 si5 hou6
阵雨	ding7 hou6
雨歇了	hou6 hiah4 ao3
落𠀾歇	loh8 bhoi6 hiah4
浸水	zim3 zui2
倒灌	do3 guêng3
大水	dua7 zui2
天乌乌	tin1 ou1 ou1
天王殿	tiêng1 uang5 doin7
佛寺	hug8 ri7
佛经	hug8 gêng1
佛教	hug8 ga3
弥勒佛	mi5 lêg8 hug8
观音	guêng1 im1
佛祖	hug8 zou2
菊花茶	gêg4 huê1 dê5
菊花	gêg4 huê1
加班	gia1 bang1
成立	sêng5 lib8
抢票	ciên2 piê3
公交	gong1 gao1
飞机	buê1 gi1
高铁	gao1 tih4
车站	cia1 zam6
车票	cia1 piê3
票房	piê3 bang5
歌星	go1 cên1
唱歌	ciang3 go1
歌手	go1 ciu2
草纸	cao2 zua2
稿纸	go2 zua2
草稿	co2 go2
朱买臣	zu1 mai2 cing5
早餐	za2 cang1
葵扇	guê5 sin3
草席	cao2 ciêh8
洗被	soi2 puê6
tiam2	tiam2
tiam3	tiam3
tiam3被	tiam3 puê6
被套	puê6 tao3
被单	puê6 duan1
丝棉被	si1 min5 puê6
叛乱	buêng6 luêng6
蚩尤	ci1 iu5
黄帝	ng5 di3
皇帝	huang5 di3
新疆	sing1 giang1
西藏	sai1 zang6
和亲	hua5 cing1
公主	gong1 zu2
王爷	uang5 ia5
大王	dai6 uang5
奴隶	nou1 di6
入侵	rib8 cim5
匈奴	hiong1 nou1
长城	ciang5 sian5
孟姜女	mêng6 giang1 neng2
姜子牙	giang1 ze2 ghê5
周朝	ziu1 cieu5
商朝	siang1 cieu5
夏朝	hê7 cieu5
造反	zao6 huêng2
起义	ki2 ngi6
虞姬	ngo5 gi1
项羽	hang6 u2
刘邦	lao5 bang1
孔明	kong2 mêng5
张飞	diên1 hui1
关羽	guêng1 u2
司马懿	se1 bhê2 i6
诸葛亮	zu1 guah4 liang6
曹操	cao5 cao3
刘备	lao5 bi6
李世民	li2 si3 ming5
秦始皇	cing5 si2 huang5
秦朝	cing5 cieu5
西汉	sai1 hang3
东汉	dang1 hang3
蜀国	zuag8 gog4
吴国	ghou5 gog4
魏国	ghui7 gog4
三国	sam1 gog4
隋朝	sui5 cieu5
民国	ming5 gog4
唐朝	tang5 cieu5
宋朝	song3 cieu5
元朝	nguêng5 cieu5
明朝	mêng5 cieu5
清朝	cêng1 cieu5
宣统	suang1 tong2
光绪	guang1 su2
同治	dang5 di7
顺治	sung6 di7
咸丰	ham5 hong1
道光	dao6 guang1
嘉庆	gia1 kêng3
雍正	iong1 zian3
康熙	kang1 hi1
乾隆	kiêng5 long5
抢劫	ciên2 gieb4
八国联军	boih4 gog4 liêng5 gung1
汁汁	zab4 zab4
㴷㴷	dam5 dam5
大暴雨	dua7 bao6 hou6
大雨	dua7 hou6
成碑	cian5 bi1
作风水	zo3 huang1 zui2
修坟	siu1 pung5
扫墓	sao3 mo6
烧纸钱	siê1 zua2 zin5
笮纸	dêh4 zua2
上坟	ciên6 pung5
挂纸	guê3 zua2
火烧山	huê2 siê1 suan1
火烧厝	huê2 siê1 cu3
大火	dua7 huê2
灭火	mig8 huê2
着火	doh8 huê2
起火	ki2 huê2
烧毁	siê1 huin2
讨论	to2 lung6
潮州市	diê5 ziu1 ci6
广东	geng2 dang1
福建	hog4 giêng3
修复	siu1 hog8
重建	dêng5 giêng6
救火	giu3 huê2
祈祷	ki5 dao2
着火	doh8 huê2
教堂	ga3 deng5
雨果	hou6 guê2
巴黎圣母院	ba1 li5 sian3 bho2 in7
乌妹	ou1 muê6
乌暗	ou1 am3
乌毛	ou1 mo5
乌痣	ou1 gi3
乌裤	ou1 kou3
乌衫	ou1 san1
黑名单	hêg4 mian5 duan1
黑龙江	hêg4 lêng5 gang1
超级	tieu3 kib4
平坦	pêng5 tang2
四维空间	si3 rui5 kong1 gang1
辐射	bag4 sia7
光速	guang1 sog4
黑暗	hêg4 am3
太阳系	tai3 iang5 hi6
银河系	ngeng5 ho5 hi6
引力	ing2 lag8
毁灭	huin2 mig8
扭曲	niu2 kêg4
逃逸	do5 ig8
喷发	pung3 huêg4
爆炸	bao6 za3
蒸发	zêng1 huêg4
恒星	hêng5 cên1
坍塌	tang1 tab8
坍缩	tang1 sog4
狭义相对论	hieb8 ngi6 siang1 dui3 lung6
广义相对论	guang2 ngi6 siang1 dui3 lung6
相对论	siang1 dui3 lung6
视界	si6 gai3
黑洞	hêg4 dang7
翁囝	ang1 gian2
翁囝	ang1 gian2
拍更	pah4 gên1
安更	ang1 gên1
翁姐囝	ang1 zia2 gian2
阮老	ung2 lao6
阮翁	ung2 ang1
老翁	lao6 ang1
不倒翁	bug4 dao2 ong1
老翁	lao2 ong1
菜馅	cai3 an7
豆馅	dao7 an7
an5	an5
an5	an5
嬜	an5
潮绣	diê5 siu3
潮州大锣鼓	diê5 ziu1 dua7 lo5 gou2
潮乐	diê5 ghaoh8
潮州府	diê5 ziu1 hu2
黍仔	siu2 gian2
亚麻	a3 mua5
亚军	a1 gung1
拗物燃	a2 muêh8 hian5
拗回南	a2 huê5 lam5
阿未	a1 bhuê7
肥腯	bui5 tuh8
阿腯	a1 tuh8
阿舍脾	a1 sia3 pi5
阿舍阿舍	a1 sia3 a1 sia3
姐夫	zê2 hu1
阿郎	a1 neng5
阿ni6	a1 ni6
阿奶	a1 ni6
阿nê1	a1 nê1
阿nê1	a1 nê1
阿妹囝	a1 muê6 gian2
阿俚阿啰	a1 li5 a1 lo5
阿俚阿啰	a1 li5 a1 lo5
阿胡	a1 hou5
阿官囝	a1 guan1 gian2
阿厨	a1 dou5
阿长	a1 diên2
阿弟囝	a1 di6 gian2
兄弟	hian1 di6
阿嗤	a1 ci1
阿伯人	a1 bêg4 nang5
里裤	lai6 kou3
衬衫	cêng3 san1
身底裤	sing1 doi2 kou3
沤车	ao3 cia1
沤掉	ao3 dieu7
沤物	ao3 muêh8
沤	ao3
拗侬	ao2 nang5
拗侬	ao2 nang5
拗横	ao2 huên5
拗横	ao2 huên5
拗着骹	ao2 diêh4 ka1
骹崴着	ka1 uai2 diêh4
拗起来	ao2 ki2 lai5
拗	ao2
盘后寮墙	buan5 ao6 lieu5 ciên5
后寮墙	ao6 lieu5 ciên5
后台	ao6 tai5
走后门	zao2 ao6 mung5
走后门	zao2 ao6 mung5
相an3	siê1 an3
an3囝	an3 gian2
an3	an3
揞毋li7	an1 m6 li7
箶	ou5
野样	ia2 iên7
欠钱	kiem3 zin5
还钱	hoin5 zin5
借钱	ziêh4 zin5
无妨	bho5 huang5
介意	gai3 i3
蒜头	seng3 tao5
鸡粉	goi1 hung2
鸡精	goi1 zêng1
落盐	loh8 iem5
味精	bhi7 zêng1
白糖	bêh8 teng5
食用盐	ziah8 êng7 iem5
炣菜	ko1 cai3
择菜	doh8 cai3
种菜	zêng3 cai3
卖菜	bhoi7 cai3
买菜	bhoi2 cai3
碉堡	dieu1 bao2
芥蓝头	kah4 na5 tao5
青菜花	cên1 cai3 huê1
大菜头	dua7 cai3 tao5
信号	sing3 ho7
充电	cong1 diêng6
揞揞截截	an1 an1 zah8 zah8
截	zah8
勿截我	mai3 zah8 ua2
勿截光	mai3 zah8 guang1
揞截	am3  zah8
揞掠	an1 liah8
揞公士耽	an1 gong1 se6 dam1
揞目	an1 mag8
揞耳	an1 hin6
揞目走坫	an1 mag8 zao2 diem3
揞鼻	an1 pin7
炒作	ca2 zag4
股票	gou2 piê3
挈钱	kiêh8 zin5
存钱	cung5 zin5
利息	li6 sêg4
无钱	bho5 zin5
信用卡	sing3 êng7 ka2
贷款	dai3 kuêng2
支票	zin1 piê3
邮政	iu5 zêng3
邮票	iu5 piê3
揞人个喙	an1 nang5 gai5 cui3
布篱	bou3 loi5
布条	bou3 lieu5
揞紧紧	an1 ging2 ging2
揞喙爿笑	an1 cui3 boin5 ciê3
揞喙	an1 cui3
柴盒	ca5 ab8
笔盒	big4 ab8
纸皮箱	zua2 puê5 siên1
蜡纸袋	lah8 zua2 do7
纸枋盒	zua2 bang1 ab8
盦	an1
拜拜	bai6 bai6
再见	zai3 gin3
陈姓	dang5 sên3
朴姓	pieu1 sên3
矣姓	in2 sên3
育姓	iog8 sên3
列姓	liêg8 sên3
三姓	san1 sên3
会姓	huê6 sên3
勤姓	keng5 sên3
禾姓	da5 sên3
奠姓	diêng6 sên3
户姓	hou6 sên3
港姓	gang2 sên3
雄姓	hiong5 sên3
长姓	ciang5 sên3
长姓	ziang2 sên3
洛姓	log8 sên3
哏姓	geng1 sên3
际姓	zi3 sên3
状姓	zuang6 sên3
阴姓	im1 sên3
油姓	iu5 sên3
巍姓	ngui5 sên3
詹姓	ziem1 sên3
瞻姓	ziem1 sên3
蕉姓	ziao1 sên3
谯姓	zieu1 sên3
芈姓	mi2 sên3
荷姓	o5 sên3
营姓	ian5 sên3
税姓	suê3 sên3
晋姓	zing3 sên3
细姓	soi3 sên3
国姓	gog4 sên3
修姓	siu1 sên3
围姓	ui5 sên3
圣姓	sian3 sên3
浓姓	long5 sên3
眭姓	sui1 sên3
晚姓	mung2 sên3
满姓	muan2 sên3
庆姓	kêng3 sên3
粘姓	liem1 sên3
都姓	dou1 sên3
戈姓	ko1 sên3
欧阳	ao1 iang5
小姓	siou2 sên3
庐姓	lu5 sên3
黑姓	hêg4 sên3
块笋过稚	go3 sung2 guê3 zin2
物轻意重	muêh8 king1 i3 dang6
iang5pang3	iang5 pang3
无中用	bho5 dêng3 êng7
其中	ki5 dong1
中央	dong1 iang1
送丧	sang3 seng1
并且	bêng6 cia2
丢弃	diu1 ki3
丞相	sêng5 siang3
出世	cug4 si3
丐帮	gai3 bang1
无语	bho5 ghe2
不变	bug4 biêng3
三更半暝	san1 gên1 buan3 mên5
三十	san1 zab8
三角	san1 gag4
三顿	san1 deng3
七早八早	cig4 za2 boih4 za2
添丁	tiem1 dêng1
壮丁	zang3 dêng1
一生一世	zêg8 sên1 zêg8 si3
一久囝	zêg8 gu2 gian2
一丝囝	zêg8 si1 gian2
一下	zêg8 ê7
一百	zêg8 bêh4
一事无成	zêg8 se7 bho5 sêng5
但有	na7 u6
但是	na7 si6
但	na7
刺血	ciah4 huêh4
我想汝	ua2 siên6 le2
尾手	bhuê2 ciu2
无比	bho5 bi2
莫非	mog8 hui1
莫名其妙	mog8 mêng5 ki5 mieu6
无物个	bho5 mih4 gai5
无若久	bho5 riêh8 gu2
无疑	bho5 ghi5
明明	mêng5 mêng5
勉强	miêng2 giang2
𠀾直	bhoi6 dig8
𠀾通	bhoi6 tong1
慢慢	mang7 mang7
暗中	am3 dang1
世落来	si3 loh8 lai7
但是	dang6 si6
虽然	sui1 riêng5
甚至	sim6 zi3
不论	bug4 lung6
勿呾	mai3 dan3
固然	gu3 riêng5
关于	guêng1 i1
可比	ko2 bi2
既然	gi3 riêng5
确实	kag4 sig8
却是	kiag4 si6
假设	gian2 siêg4
然后	riêng5 ao6
因为	ing1 ui5
还是	huan1 si6
以及	in2 gib8
以免	in2 miêng2
依照	i1 zieu3
分伊	bung1 i1
何况	ho5 kuang3
原来	nguêng5 lai5
𠀾输𠀾赢	bhoi6 su1 bhoi6 ian5
𠀾输	bhoi6 su1
之间	ze1 gang1
总是	zong2 si6
为止	ui5 zi2
除了	de5 lieu3
以上	in2 ziên7
以下	in2 ê6
无论	bho5 lung6
按照	ang3 zieu3
概率	kai3 lug8
三角形	san1 gag4 hêng5
直径	dig8 gên3
周长	ziu1 ciang5
圆周率	in5 ziu1 lug8
半径	buan3 gên3
重量	dang6 liang6
质量	ziêh4 liang6
水量	zui2 liang6
录音带	log8 im1 dua3
收音机	siu1 im1 gi1
录音	log8 im1
调频	tieu5 ping5
双打	sang1 da2
公里	gong1 li2
时速	si5 sog4
倍数	buê6 sieu3
百万	bêh4 bhuêng7
千克	coin1 kiog4
人数	nang5 sieu3
家长	gê1 ziang2
人口	nang5 kao2
户数	hou6 sieu3
户主	hou6 zu2
户口	hou6 kao2
分米	bung1 bhi2
厘米	li5 bhi2
毫米	hao5 bhi2
马达	bhê2 dag8
马力	bhê2 lag8
毋该	m6 gai1
毋是	m6 si6
敢是	gan2 si6
对方	dui3 huang1
此种	zi2 zêng3
底一个	di7 zêg8 gai5
变态	biêng3 tai3
标题	pieu1 doi5
别个	bag4 gai5
如何	ru5 ho5
异物	i6 muêh8
红尘	ang5 ding5
别样	bag4 iên7
别款	bag4 kuêng2
某人	mong2 nang5
创新	cang3 sing1
创造	cang3 zao6
自称	ze6 cêng1
慈母	ce5 bho2
春晖	cung1 hui1
当局	dang1 gêg8
首页	siu2 hiêh8
别项	bag4 hang6
其他	ki5 ta1
简称	gang2 cêng1
外界	ghua7 gai3
咒	ziu3
插女	cab4 ni2
烧香	siê1 hiên1
得罪	dig4 zo6
保佑	bo2 ho7
老爷保佑	lao6 ia5 bo2 ho7
攫阄	kioh4 kao1
咒誓	ziu3 zua7
扶乩	hu5 gi1
童身	dang5 sing1
扛老爷	geng1 lao6 ia5
烟花	ing1 huê1
青龙古庙	cên1 lêng5 gou2 bhiê7
三山国王	sam1 suan1 gog4 uang5
迎老爷	ian5 lao6 ia5
好感	ho2 gam2
了解	lieu2 goi2
相别	siê1 bag4
别伊	bag4 i1
别	bag4
我喜欢汝	ua2 hi2 huan1 le2
表白	bieu2 bêh8
离婚	li5 hung1
结婚	gag4 hung1
约会	iêh4 huê6
情侣	cêng5 le6
单身	duan1 sing1
男朋友	lam5 pêng5 iu2
女朋友	neng2 pêng5 iu2
求婚	kiu5 hung1
戒指	gai3 zi2
礼物	li2 muêh8
情人节	cêng5 ring5 zoih4
笮腰钱	dêh4 iê1 zin5
上转	ziên6 deng2
先转	soin1 deng2
食好死畏	ziah8 haon3 si2 uin3
散呾话	suan3 dan3 uê7
散呾	suan3 dan3
散走	suan3 zao2
撩撬	lieu5 gieu6
闲工	oin5 gang1
贴吸	dah4 guh4
乌心肝糜屎肚	ou1 sim1 guan1 mi5 sai2 dou2
好食	haon3 ziah8
好食	ho2 ziah8
水流破布	zui2 lao5 pua3 bou3
哑人压死仔	ê2 nang5 iêb4 si2 gian2
抢喙	ciên2 cui3
鲜	cin1
行磨	gian5 bhua5
闪身	siem2 sing1
工夫茶	gang1 hu1 dê5
螫	cioh4
食槅	ziah8 gêh4
轻铁锅	king1 tih4 uê1
箸筒	de7 dang5
口㼦	kao2 gong2
包公	bao1 gong1
骹缝	ka1 pang7
格囝	gêh4 gian2
床格	ceng5 gêh4
花篮	huê1 na5
胡蝇虎	hou5 sing5 houn2
大溪	dua7 koi1
沟	gao1
溪	koi1
巷囝	hang7 gian2
公路	gong1 lou7
马路	bhê2 lou7
闪	siem2
闪雨	siem2 hou6
凉伞	nê5 suan3
接生婆	zih4 sên1 pua5
有囝	u6 gian2
艰苦	gang1 kou2
咸啬	giem5 sieb4
𠢕	ghao5
𠢕	ghao5
𠢕	ghao5
是是	si6 si6
是是	si6 si6
猛猛	mên2 mên2
硬houn2	ngên6 houn2
来一下	lai5 zêg8 ê7
生姨	sên1 i5
生母	sên1 bho2
mo1zi1mo1zi1	mo1 zi1 mo1 zi1
moh4moh4	moh4 moh4
存支鼻	cung5 gi1 pin7
存支喙	cung5 gi1 cui3
存条命	cung5 dieu5 mian7
食存	ziah8 cung5
趁存	tang3 cung5
用存	êng7 cung5
存无若㩼	cung5 bho5 riêh8 zoi7
班母	bang1 bho2
筅尘	coin2 tung5
倒钱	dao2 zin5
暗头	am3 tao5
暗螺	am3 lo5
暗课	am3 kuê3
暗cih4蠓	am3 cih4 mang2
暗盘	am3 buan5
暗盘	am3 buan5
暗约	am3 iêh4
暗盘	am3 buan5
饮勺	am2 siêh8
饭勺	bung7 siêh8
𡚸	bhou2
鬱弯	ug4 uêng1
合磅	gah8 bang7
戆过只鸭	gong5 guê3 ziah4 ah4
戆头戆脑	gong5 tao5 gong5 nao2
戆囝	gong5 gian2
底蕴	doi2 ung2
美女	mui2 neng2
你过雅	le2 guê3 ngia2
八卦	boih4 kuê3
拍拳	pah4 kung5
菜头粿	cai3 tao5 guê2
父囝公孙圆	bê6 gian2 gong1 sung1 in5
甜圆	diem5 in5
煠圆	sah4 in5
牛马歇冬	ghu5 bhê2 hiah4 dang1
冬节天恶光	dang1 zoih4 tin1 oh4 geng1
占米圆	ziem1 bhi2 in5
占米	ziem1 bhi2
混淆	hung6 ngao5
乌岽	ou1 dang3
凤凰山	hong6 uang5 sang1
措施	cu3 si1
五形	ngou2 hêng5
五形	ngou2 hêng5
一列	zêg8 liêg8
一行	zêg8 hang5
银行	ngeng5 hang5
道行	dao6 hêng6
行路	gian5 lou7
旅行	li2 gian5
行李	hêng5 li2
平安	pêng5 ang1
安静	uan1 zên6
勿寒着	mai3 guan5 diêh4
穿烧	cêng7 siê1
天时凝	tin1 si5 ngang5
羽绒	u2 rong5
毃卵龟	ka3 neng6 gu1
怎肯	zo3 kêng2
毋肯	m6 kêng2
